zipCode,CountyName,month,zori
93955,Monterey County,2023-02,2574.891208024921
93940,Monterey County,2023-02,2357.2516541551813
95032,Santa Clara County,2023-02,3710.042260870862
93901,Monterey County,2023-02,1982.469474463175
90291,Los Angeles County,2023-02,3500.2076497863472
93933,Monterey County,2023-02,2701.622855946534
93950,Monterey County,2023-02,2751.91769209667
93906,Monterey County,2023-03,2012.8694396465312
95037,Santa Clara County,2023-03,3386.946284328172
95060,Santa Cruz County,2023-03,3189.6948501546294
95050,Santa Clara County,2023-03,3042.369306210788
95062,Santa Cruz County,2023-03,3216.4164092933856
93955,Monterey County,2023-03,2590.4287179214343
93940,Monterey County,2023-03,2355.7590137504462
95032,Santa Clara County,2023-03,3766.071726388309
93901,Monterey County,2023-03,1970.990413714899
90291,Los Angeles County,2023-03,3510.504774789284
93933,Monterey County,2023-03,2679.902314341539
93950,Monterey County,2023-03,2679.372814987425
93906,Monterey County,2023-04,1983.6971397948416
95037,Santa Clara County,2023-04,3411.268279984763
95060,Santa Cruz County,2023-04,3191.171821197106
95050,Santa Clara County,2023-04,3049.574898230081
95062,Santa Cruz County,2023-04,3271.2957428899617
93955,Monterey County,2023-04,2597.4525099415623
93940,Monterey County,2023-04,2369.979403100578
95032,Santa Clara County,2023-04,3830.62106593512
93901,Monterey County,2023-04,2005.6775308216663
90291,Los Angeles County,2023-04,3544.8783944840247
95003,Santa Cruz County,2023-04,3312.835758506759
93933,Monterey County,2023-04,2718.206676897065
93950,Monterey County,2023-04,2658.538361357641
95076,Santa Cruz County,2023-05,2884.566584057856
93906,Monterey County,2023-05,1971.1281191729677
95037,Santa Clara County,2023-05,3435.834200708008
95060,Santa Cruz County,2023-05,3277.825159953366
95050,Santa Clara County,2023-05,3071.090686996052
95062,Santa Cruz County,2023-05,3283.4806980013345
93955,Monterey County,2023-05,2613.9055277229822
93940,Monterey County,2023-05,2379.732191169114
95032,Santa Clara County,2023-05,3866.8889760586103
93901,Monterey County,2023-05,2038.448031645864
90291,Los Angeles County,2023-05,3555.0392800921613
95003,Santa Cruz County,2023-05,3351.168565460055
93933,Monterey County,2023-05,2711.3543868051356
93950,Monterey County,2023-05,2658.363843743686
95076,Santa Cruz County,2023-06,2876.913107724006
93906,Monterey County,2023-06,1995.313534709416
95037,Santa Clara County,2023-06,3440.377176391155
95060,Santa Cruz County,2023-06,3315.7733048818955
95050,Santa Clara County,2023-06,3102.140648343898
95062,Santa Cruz County,2023-06,3295.041200111923
93955,Monterey County,2023-06,2624.985841840631
93940,Monterey County,2023-06,2398.7091865127486
95032,Santa Clara County,2023-06,3873.6329466143193
93901,Monterey County,2023-06,2059.1220244106735
90291,Los Angeles County,2023-06,3581.625233051313
95003,Santa Cruz County,2023-06,3308.1201931490837
93933,Monterey County,2023-06,2776.650772034233
93950,Monterey County,2023-06,2681.289498526058
95076,Santa Cruz County,2023-07,2881.478013086534
93906,Monterey County,2023-07,2057.6700322330184
95037,Santa Clara County,2023-07,3489.515935227326
95060,Santa Cruz County,2023-07,3390.049106768313
95050,Santa Clara County,2023-07,3145.022119803156
95062,Santa Cruz County,2023-07,3283.050088530401
93955,Monterey County,2023-07,2627.9813006610725
93940,Monterey County,2023-07,2408.2056472422287
95032,Santa Clara County,2023-07,3847.407268773901
93901,Monterey County,2023-07,2072.083740785358
90291,Los Angeles County,2023-07,3591.591733585249
95003,Santa Cruz County,2023-07,3338.134241277738
93933,Monterey County,2023-07,2777.479617992257
93950,Monterey County,2023-07,2714.617218443488
95076,Santa Cruz County,2023-08,2876.474301159918
93906,Monterey County,2023-08,2063.126401002935
95037,Santa Clara County,2023-08,3495.1242611299945
95060,Santa Cruz County,2023-08,3402.3776314274764
95050,Santa Clara County,2023-08,3172.0262923810124
95062,Santa Cruz County,2023-08,3310.6250842554728
93955,Monterey County,2023-08,2676.130496740771
93940,Monterey County,2023-08,2417.226636770651
95032,Santa Clara County,2023-08,3887.6816064682425
93901,Monterey County,2023-08,2038.1258874548685
90291,Los Angeles County,2023-08,3590.280714214468
95003,Santa Cruz County,2023-08,3357.9074062753416
93933,Monterey County,2023-08,2756.894222680655
93950,Monterey County,2023-08,2711.345567783549
95076,Santa Cruz County,2023-09,2886.8291628862235
93906,Monterey County,2023-09,2079.776882635953
95037,Santa Clara County,2023-09,3496.8307656736283
95060,Santa Cruz County,2023-09,3359.495859558548
95050,Santa Clara County,2023-09,3163.13428142275
95062,Santa Cruz County,2023-09,3257.152628180566
93955,Monterey County,2023-09,2725.20371746779
93940,Monterey County,2023-09,2400.3574467164044
95032,Santa Clara County,2023-09,3918.624068129536
93901,Monterey County,2023-09,2038.8397332413776
90291,Los Angeles County,2023-09,3609.1501337804616
95003,Santa Cruz County,2023-09,3432.1531695141916
93933,Monterey County,2023-09,2715.529746424438
93950,Monterey County,2023-09,2732.1918950304716
95076,Santa Cruz County,2023-10,2883.6626454420543
93906,Monterey County,2023-10,2074.1888737510258
95037,Santa Clara County,2023-10,3516.81220795782
95060,Santa Cruz County,2023-10,3256.6354949592583
95050,Santa Clara County,2023-10,3137.2678566325235
95062,Santa Cruz County,2023-10,3263.127378135059
93955,Monterey County,2023-10,2745.0370238215164
93940,Monterey County,2023-10,2420.4104575705055
95032,Santa Clara County,2023-10,3885.5928044305697
93901,Monterey County,2023-10,2031.2286087227403
90291,Los Angeles County,2023-10,3569.743906660792
95003,Santa Cruz County,2023-10,3473.5685553848575
93933,Monterey County,2023-10,2698.305895549216
93950,Monterey County,2023-10,2691.8045790640967
95076,Santa Cruz County,2023-11,2840.6187014527295
93906,Monterey County,2023-11,2098.0535500447218
95037,Santa Clara County,2023-11,3500.5803382932036
95060,Santa Cruz County,2023-11,3202.485334356269
95050,Santa Clara County,2023-11,3087.6269732713436
95062,Santa Cruz County,2023-11,3233.3108783588686
93955,Monterey County,2023-11,2769.4144244075683
93940,Monterey County,2023-11,2406.3619605592985
95032,Santa Clara County,2023-11,3838.1226560518144
93901,Monterey County,2023-11,2085.47424884371
90291,Los Angeles County,2023-11,3571.1987926924535
95003,Santa Cruz County,2023-11,3452.322194062161
93933,Monterey County,2023-11,2680.7347306410443
93950,Monterey County,2023-11,2696.684166964092
95076,Santa Cruz County,2023-12,2877.061431254289
93906,Monterey County,2023-12,2091.3022190506567
95037,Santa Clara County,2023-12,3501.8392620510344
95060,Santa Cruz County,2023-12,3181.736587471523
95050,Santa Clara County,2023-12,3067.0520713712503
95062,Santa Cruz County,2023-12,3279.3979518721585
93955,Monterey County,2023-12,2752.5993559292124
93940,Monterey County,2023-12,2404.5792208808552
95032,Santa Clara County,2023-12,3767.283184867706
93901,Monterey County,2023-12,2051.5261235835533
90291,Los Angeles County,2023-12,3554.4595086138825
95003,Santa Cruz County,2023-12,3427.580252180735
93933,Monterey County,2023-12,2684.566741300772
93950,Monterey County,2023-12,2687.783175234837
95076,Santa Cruz County,2024-01,2871.618251803625
93906,Monterey County,2024-01,2097.6561249465603
95037,Santa Clara County,2024-01,3507.2570368394745
95060,Santa Cruz County,2024-01,3210.2942219152856
95050,Santa Clara County,2024-01,3062.6961981095537
95062,Santa Cruz County,2024-01,3267.9375868859406
93955,Monterey County,2024-01,2762.752152174697
93940,Monterey County,2024-01,2383.3441423761315
95032,Santa Clara County,2024-01,3741.6235552204266
93901,Monterey County,2024-01,2043.6531162531712
90291,Los Angeles County,2024-01,3580.1895435632623
95003,Santa Cruz County,2024-01,3439.596542908032
93933,Monterey County,2024-01,2679.9125625937672
93950,Monterey County,2024-01,2719.4374959751294
95076,Santa Cruz County,2024-02,2866.1256043511007
93906,Monterey County,2024-02,2110.754894172293
95037,Santa Clara County,2024-02,3495.3001832013406
95060,Santa Cruz County,2024-02,3250.6367762370887
95050,Santa Clara County,2024-02,3112.453134079122
95062,Santa Cruz County,2024-02,3271.8506032945393
93955,Monterey County,2024-02,2731.941009294265
93940,Monterey County,2024-02,2418.562613071003
95032,Santa Clara County,2024-02,3748.2574818779167
93901,Monterey County,2024-02,2074.6592805491855
90291,Los Angeles County,2024-02,3598.4026149613187
95003,Santa Cruz County,2024-02,3377.1735726373804
93933,Monterey County,2024-02,2754.6151264728555
93950,Monterey County,2024-02,2744.0368016927987
95030,Santa Clara County,2024-02,3679.2553035814894
95076,Santa Cruz County,2024-03,2882.848771028735
93906,Monterey County,2024-03,2140.534328088332
95037,Santa Clara County,2024-03,3562.7030052330297
95060,Santa Cruz County,2024-03,3295.0387757845892
95050,Santa Clara County,2024-03,3150.815867682982
95062,Santa Cruz County,2024-03,3304.520252015206
93955,Monterey County,2024-03,2723.223137303
93940,Monterey County,2024-03,2441.0009751750613
95032,Santa Clara County,2024-03,3778.610893098941
93901,Monterey County,2024-03,2110.9851199354985
90291,Los Angeles County,2024-03,3635.2954633895006
95003,Santa Cruz County,2024-03,3476.753166840438
93933,Monterey County,2024-03,2814.0493177480944
93950,Monterey County,2024-03,2737.883096041036
95030,Santa Clara County,2024-03,3786.015217369492
95010,Santa Cruz County,2024-03,2873.8310696579215
95076,Santa Cruz County,2024-04,2960.2911386853516
93906,Monterey County,2024-04,2150.142801307271
95037,Santa Clara County,2024-04,3558.6083215166177
95060,Santa Cruz County,2024-04,3342.768076756541
95050,Santa Clara County,2024-04,3180.911731191659
95062,Santa Cruz County,2024-04,3322.222319979449
93955,Monterey County,2024-04,2718.4515085872667
93940,Monterey County,2024-04,2452.777068061092
95032,Santa Clara County,2024-04,3814.404581969285
93901,Monterey County,2024-04,2127.169607784742
90291,Los Angeles County,2024-04,3649.358807685909
95003,Santa Cruz County,2024-04,3490.311512649664
93933,Monterey County,2024-04,2840.459618138484
93950,Monterey County,2024-04,2744.079302753106
95030,Santa Clara County,2024-04,3835.290231094841
95010,Santa Cruz County,2024-04,2896.4217689140173
95076,Santa Cruz County,2024-05,2982.4605373892937
93906,Monterey County,2024-05,2133.7911216576817
95037,Santa Clara County,2024-05,3637.8760211515582
95060,Santa Cruz County,2024-05,3360.9305579178713
95050,Santa Clara County,2024-05,3212.8139901821287
95062,Santa Cruz County,2024-05,3369.456267891207
93955,Monterey County,2024-05,2748.091325806108
93940,Monterey County,2024-05,2448.483800279666
95032,Santa Clara County,2024-05,3840.7659356479935
93901,Monterey County,2024-05,2092.317251905861
90291,Los Angeles County,2024-05,3639.204506865218
95003,Santa Cruz County,2024-05,3573.4033000063364
93933,Monterey County,2024-05,2841.8824064522105
93950,Monterey County,2024-05,2738.1309761715147
95030,Santa Clara County,2024-05,3968.9337897800824
95010,Santa Cruz County,2024-05,2931.8165700509994
95076,Santa Cruz County,2024-06,2977.7695009327103
93906,Monterey County,2024-06,2102.594708801619
95037,Santa Clara County,2024-06,3597.848038935576
95060,Santa Cruz County,2024-06,3406.085195446879
95050,Santa Clara County,2024-06,3257.235413525046
95062,Santa Cruz County,2024-06,3375.671110567924
93955,Monterey County,2024-06,2706.3215173158274
93940,Monterey County,2024-06,2467.17744934279
95032,Santa Clara County,2024-06,3891.663158336439
93901,Monterey County,2024-06,2097.998327952405
90291,Los Angeles County,2024-06,3614.7863422502014
95003,Santa Cruz County,2024-06,3505.119190844279
93933,Monterey County,2024-06,2857.003056333282
93950,Monterey County,2024-06,2767.556992197859
95030,Santa Clara County,2024-06,3990.3381253751054
95010,Santa Cruz County,2024-06,2991.504252084172
95076,Santa Cruz County,2024-07,2914.0494239073832
93906,Monterey County,2024-07,2101.909964921088
95037,Santa Clara County,2024-07,3617.541473835946
95060,Santa Cruz County,2024-07,3428.424649815985
95050,Santa Clara County,2024-07,3287.482250693642
95062,Santa Cruz County,2024-07,3411.1172421393685
93955,Monterey County,2024-07,2751.8043212621233
93940,Monterey County,2024-07,2491.858548659234
95032,Santa Clara County,2024-07,3958.69392696526
93901,Monterey County,2024-07,2126.1365414977695
90291,Los Angeles County,2024-07,3618.72258148803
95003,Santa Cruz County,2024-07,3436.9988464275734
93933,Monterey County,2024-07,2860.247025283047
93950,Monterey County,2024-07,2799.10245661664
95030,Santa Clara County,2024-07,4098.466551907479
95010,Santa Cruz County,2024-07,3043.248614577637
95076,Santa Cruz County,2024-08,2981.0049070747746
93906,Monterey County,2024-08,2101.862796541464
95037,Santa Clara County,2024-08,3573.5219814012567
95060,Santa Cruz County,2024-08,3439.279981660791
95050,Santa Clara County,2024-08,3313.4580342471786
95062,Santa Cruz County,2024-08,3430.7575756767415
93955,Monterey County,2024-08,2805.86609470152
93940,Monterey County,2024-08,2511.112019679867
95032,Santa Clara County,2024-08,3998.639957527193
93901,Monterey County,2024-08,2144.2533072535884
90291,Los Angeles County,2024-08,3618.133358699894
95003,Santa Cruz County,2024-08,3448.2267710418596
93933,Monterey County,2024-08,2881.206588602454
93950,Monterey County,2024-08,2813.6691441848534
95030,Santa Clara County,2024-08,4056.5245522841474
95010,Santa Cruz County,2024-08,3039.3045945239396
95076,Santa Cruz County,2024-09,3008.1424530537515
93906,Monterey County,2024-09,2124.1494525701382
95037,Santa Clara County,2024-09,3557.459764842064
95060,Santa Cruz County,2024-09,3433.379750589361
95050,Santa Clara County,2024-09,3314.327360302962
95062,Santa Cruz County,2024-09,3400.031322897536
93955,Monterey County,2024-09,2939.620326004588
93940,Monterey County,2024-09,2535.8338788169676
95032,Santa Clara County,2024-09,3971.357706693873
93901,Monterey County,2024-09,2141.2451777389065
90291,Los Angeles County,2024-09,3640.2416177423815
95003,Santa Cruz County,2024-09,3525.6369666731553
93933,Monterey County,2024-09,2829.044950536864
93950,Monterey County,2024-09,2809.821347503869
95030,Santa Clara County,2024-09,4117.19198805885
95010,Santa Cruz County,2024-09,3092.5261732850468
95076,Santa Cruz County,2024-10,3008.0491538933143
93906,Monterey County,2024-10,2159.653529875586
95037,Santa Clara County,2024-10,3549.173061663368
95060,Santa Cruz County,2024-10,3342.4858375344147
95050,Santa Clara County,2024-10,3331.993812070138
95062,Santa Cruz County,2024-10,3375.938231971393
93955,Monterey County,2024-10,2945.3178940779258
93940,Monterey County,2024-10,2547.697820524753
95032,Santa Clara County,2024-10,3882.9654430499927
93901,Monterey County,2024-10,2111.5863504180757
90291,Los Angeles County,2024-10,3616.603786411678
95003,Santa Cruz County,2024-10,3579.279669290569
93933,Monterey County,2024-10,2864.9771886067615
93950,Monterey County,2024-10,2793.9385509059734
95030,Santa Clara County,2024-10,3944.2463194837783
95010,Santa Cruz County,2024-10,3032.64213224966
95076,Santa Cruz County,2024-11,2979.105802829476
93906,Monterey County,2024-11,2218.4015241951965
95037,Santa Clara County,2024-11,3583.1482261998212
95060,Santa Cruz County,2024-11,3297.6609818703137
95050,Santa Clara County,2024-11,3296.56560542363
95062,Santa Cruz County,2024-11,3357.110853861582
93955,Monterey County,2024-11,2903.1374513363
93940,Monterey County,2024-11,2544.715501159478
95032,Santa Clara County,2024-11,3814.1727419337344
93901,Monterey County,2024-11,2136.2628866068203
90291,Los Angeles County,2024-11,3644.572540912047
95003,Santa Cruz County,2024-11,3648.5482568198167
93933,Monterey County,2024-11,2892.2505633221367
93950,Monterey County,2024-11,2812.600177737395
95030,Santa Clara County,2024-11,3941.061573972542
95010,Santa Cruz County,2024-11,3059.018017982593
95076,Santa Cruz County,2024-12,2988.2719250228083
93906,Monterey County,2024-12,2274.2851880998464
95037,Santa Clara County,2024-12,3600.5527770158683
95060,Santa Cruz County,2024-12,3241.1293957013704
95050,Santa Clara County,2024-12,3260.053045016295
95062,Santa Cruz County,2024-12,3383.581687778375
93955,Monterey County,2024-12,2823.329112837803
93940,Monterey County,2024-12,2539.874986766966
95032,Santa Clara County,2024-12,3850.920987561034
93901,Monterey County,2024-12,2190.9263778586155
90291,Los Angeles County,2024-12,3629.0973163203375
95003,Santa Cruz County,2024-12,3635.4905739033793
93933,Monterey County,2024-12,2965.60902430207
93950,Monterey County,2024-12,2804.7429838272724
95030,Santa Clara County,2024-12,3942.533450325653
95010,Santa Cruz County,2024-12,3031.95281574741
95076,Santa Cruz County,2025-01,2961.6922758831493
93906,Monterey County,2025-01,2286.4282485648914
95037,Santa Clara County,2025-01,3583.0389832320993
95060,Santa Cruz County,2025-01,3331.1252973701926
95050,Santa Clara County,2025-01,3225.8620916395244
95062,Santa Cruz County,2025-01,3454.7438963459163
93955,Monterey County,2025-01,2835.6299244453517
93940,Monterey County,2025-01,2579.789680167809
95032,Santa Clara County,2025-01,3955.009895217648
93901,Monterey County,2025-01,2215.6040550961975
90291,Los Angeles County,2025-01,3731.2003320175654
95003,Santa Cruz County,2025-01,3674.008025286873
93933,Monterey County,2025-01,2990.190049169145
93950,Monterey County,2025-01,2823.550804568405
95030,Santa Clara County,2025-01,4041.7612217706737
95010,Santa Cruz County,2025-01,3061.003110797295
95076,Santa Cruz County,2025-02,2948.8007495365
93906,Monterey County,2025-02,2269.77545844472
95037,Santa Clara County,2025-02,3576.922033734156
95060,Santa Cruz County,2025-02,3364.9508297987054
95050,Santa Clara County,2025-02,3217.2725870649683
95062,Santa Cruz County,2025-02,3467.936099237648
93955,Monterey County,2025-02,2835.5132714394645
93940,Monterey County,2025-02,2602.423303543598
95032,Santa Clara County,2025-02,4073.1718892683575
93901,Monterey County,2025-02,2229.91341583975
90291,Los Angeles County,2025-02,3802.211047127681
95003,Santa Cruz County,2025-02,3640.773926603813
93933,Monterey County,2025-02,2995.2087769428745
93950,Monterey County,2025-02,2815.31681926172
95030,Santa Clara County,2025-02,4120.48434454559
95010,Santa Cruz County,2025-02,3068.5424845219973
95076,Santa Cruz County,2025-03,2916.549896845956
93906,Monterey County,2025-03,2268.7080121830313
95037,Santa Clara County,2025-03,3606.276040169512
95060,Santa Cruz County,2025-03,3391.3114184106635
95050,Santa Clara County,2025-03,3242.1871212273495
95062,Santa Cruz County,2025-03,3481.587968697485
93955,Monterey County,2025-03,2875.6645090642883
93940,Monterey County,2025-03,2620.45933712182
95032,Santa Clara County,2025-03,4129.4073173398665
93901,Monterey County,2025-03,2252.43408764214
90291,Los Angeles County,2025-03,3866.644713484552
95003,Santa Cruz County,2025-03,3661.020927887317
93933,Monterey County,2025-03,2992.1218717149072
93950,Monterey County,2025-03,2862.9096644783185
95030,Santa Clara County,2025-03,4246.0072340049355
95010,Santa Cruz County,2025-03,3025.188219810649
95076,Santa Cruz County,2025-04,2955.383317605125
93906,Monterey County,2025-04,2267.262892293483
95037,Santa Clara County,2025-04,3614.406439482303
95060,Santa Cruz County,2025-04,3400.789611446589
95050,Santa Clara County,2025-04,3260.413141617893
95062,Santa Cruz County,2025-04,3437.2182154713587
93955,Monterey County,2025-04,2868.232805213097
93940,Monterey County,2025-04,2604.298821054376
95032,Santa Clara County,2025-04,4172.426481294022
93901,Monterey County,2025-04,2267.892039044309
90291,Los Angeles County,2025-04,3862.6485816201066
95003,Santa Cruz County,2025-04,3691.052119227472
93933,Monterey County,2025-04,3016.8656786123975
93950,Monterey County,2025-04,2898.081535387465
95030,Santa Clara County,2025-04,4285.351100401357
95010,Santa Cruz County,2025-04,3056.5921356383665
95076,Santa Cruz County,2025-05,2984.857159811562
93906,Monterey County,2025-05,2264.559075282788
95037,Santa Clara County,2025-05,3685.9067445525097
95060,Santa Cruz County,2025-05,3449.814659256419
95050,Santa Clara County,2025-05,3298.0083397287212
95062,Santa Cruz County,2025-05,3414.2706455345046
93955,Monterey County,2025-05,2913.078983959394
93940,Monterey County,2025-05,2617.391100093123
95032,Santa Clara County,2025-05,4167.372969360215
93901,Monterey County,2025-05,2272.2138944148246
90291,Los Angeles County,2025-05,3883.736244691332
95003,Santa Cruz County,2025-05,3654.162965356803
93933,Monterey County,2025-05,3016.8396300923005
93950,Monterey County,2025-05,2904.217064982432
95030,Santa Clara County,2025-05,4412.170337651355
95010,Santa Cruz County,2025-05,3103.795319460736
95076,Santa Cruz County,2025-06,3040.168551833539
93906,Monterey County,2025-06,2222.9511765799757
95037,Santa Clara County,2025-06,3686.652904243977
95060,Santa Cruz County,2025-06,3483.0292123103923
95050,Santa Clara County,2025-06,3311.6305572962565
95062,Santa Cruz County,2025-06,3436.00703666603
93955,Monterey County,2025-06,2928.916530105715
93940,Monterey County,2025-06,2623.4586633929052
95032,Santa Clara County,2025-06,4132.563392060479
93901,Monterey County,2025-06,2256.5212774569577
90291,Los Angeles County,2025-06,3892.762246378365
95003,Santa Cruz County,2025-06,3622.211556715127
93933,Monterey County,2025-06,3041.6979408520233
93950,Monterey County,2025-06,2892.469239701849
95030,Santa Clara County,2025-06,4372.552448909868
95010,Santa Cruz County,2025-06,3169.354476125439
95076,Santa Cruz County,2025-07,3027.60744273875
93906,Monterey County,2025-07,2209.3743076424253
95037,Santa Clara County,2025-07,3725.612282506958
95060,Santa Cruz County,2025-07,3485.1119572815123
95050,Santa Clara County,2025-07,3338.321557910295
95062,Santa Cruz County,2025-07,3436.9340205759036
93955,Monterey County,2025-07,2932.7691270495066
93940,Monterey County,2025-07,2621.4870705273383
95032,Santa Clara County,2025-07,4159.7588936416105
93901,Monterey County,2025-07,2291.637649113479
90291,Los Angeles County,2025-07,3883.3292100448466
95003,Santa Cruz County,2025-07,3590.6977845992983
93933,Monterey County,2025-07,3038.2934745929997
93950,Monterey County,2025-07,2864.8153010218393
95030,Santa Clara County,2025-07,4382.477885700275
95010,Santa Cruz County,2025-07,3149.2677804935533
95076,Santa Cruz County,2025-08,3021.8675882524103
93906,Monterey County,2025-08,2229.594622276453
95037,Santa Clara County,2025-08,3652.912780766964
95060,Santa Cruz County,2025-08,3451.1579994086915
95050,Santa Clara County,2025-08,3363.692818681499
95062,Santa Cruz County,2025-08,3458.0939036074124
93955,Monterey County,2025-08,2929.002241889112
93940,Monterey County,2025-08,2623.6833586629305
95032,Santa Clara County,2025-08,4224.826183834834
93901,Monterey County,2025-08,2267.8360094178547
90291,Los Angeles County,2025-08,3815.049359226056
95003,Santa Cruz County,2025-08,3655.9319191570494
93933,Monterey County,2025-08,3041.9973776864185
93950,Monterey County,2025-08,2857.2944012042203
95030,Santa Clara County,2025-08,4303.923462558244
95010,Santa Cruz County,2025-08,3153.048917785271
95076,Santa Cruz County,2025-09,3001.371050886462
93906,Monterey County,2025-09,2241.6105155099776
95037,Santa Clara County,2025-09,3698.452701818633
95060,Santa Cruz County,2025-09,3405.521850772307
95050,Santa Clara County,2025-09,3395.7120206904733
95062,Santa Cruz County,2025-09,3454.08485201209
93955,Monterey County,2025-09,2982.405489115083
93940,Monterey County,2025-09,2613.1364474914485
95032,Santa Clara County,2025-09,4243.552369162544
93901,Monterey County,2025-09,2277.556129016407
90291,Los Angeles County,2025-09,3825.686677502352
95003,Santa Cruz County,2025-09,3615.542294440504
93933,Monterey County,2025-09,3042.0255098720863
93950,Monterey County,2025-09,2882.793123852645
95030,Santa Clara County,2025-09,4218.706403582609
95010,Santa Cruz County,2025-09,3172.7715200517355
95076,Santa Cruz County,2025-10,3060.328100411869
93906,Monterey County,2025-10,2224.8790463443283
95037,Santa Clara County,2025-10,3702.3006143245134
95060,Santa Cruz County,2025-10,3313.6289861446835
95050,Santa Clara County,2025-10,3436.3847098213655
95062,Santa Cruz County,2025-10,3483.706444289654
93955,Monterey County,2025-10,3016.2696776953862
93940,Monterey County,2025-10,2631.5558830169207
95032,Santa Clara County,2025-10,4147.2346764363465
93901,Monterey County,2025-10,2257.3710769509366
90291,Los Angeles County,2025-10,3805.320097554086
95003,Santa Cruz County,2025-10,3797.757636650064
93907,Monterey County,2025-10,2432.098583969588
93933,Monterey County,2025-10,3037.1010166532405
93950,Monterey County,2025-10,2891.4350983895006
95030,Santa Clara County,2025-10,4179.263493546605
95010,Santa Cruz County,2025-10,3185.53388202736
95076,Santa Cruz County,2025-11,3027.2899246855177
93906,Monterey County,2025-11,2212.946945923595
95037,Santa Clara County,2025-11,3732.725556777068
95060,Santa Cruz County,2025-11,3337.952970694455
95050,Santa Clara County,2025-11,3458.4612326183783
95062,Santa Cruz County,2025-11,3466.008242636848
93955,Monterey County,2025-11,2962.3537569265677
93940,Monterey County,2025-11,2649.6991169723865
95032,Santa Clara County,2025-11,4022.0865303981936
93901,Monterey County,2025-11,2232.8655347481335
90291,Los Angeles County,2025-11,3826.4466314672177
95003,Santa Cruz County,2025-11,3815.524754708726
93907,Monterey County,2025-11,2661.3653899633387
93933,Monterey County,2025-11,3074.522408365527
93950,Monterey County,2025-11,2894.3685314643626
95030,Santa Clara County,2025-11,4158.097319357054
95010,Santa Cruz County,2025-11,3103.348559643201
95076,Santa Cruz County,2025-12,3047.569501385821
93906,Monterey County,2025-12,2211.323340976604
95037,Santa Clara County,2025-12,3666.940133620668
95060,Santa Cruz County,2025-12,3377.5750038958404
95050,Santa Clara County,2025-12,3519.762258727824
95120,Santa Clara County,2025-12,4969.9415267155855
95062,Santa Cruz County,2025-12,3453.2089355810463
93955,Monterey County,2025-12,2921.751110927219
93940,Monterey County,2025-12,2658.6771788517212
95032,Santa Clara County,2025-12,4006.760522778389
93901,Monterey County,2025-12,2243.031212916317
90291,Los Angeles County,2025-12,3774.2751357426914
95003,Santa Cruz County,2025-12,3958.091685816296
93907,Monterey County,2025-12,2752.5126308477547
93933,Monterey County,2025-12,3023.079792101173
93950,Monterey County,2025-12,2893.1810833533286
93923,Monterey County,2025-12,4095.636478920074
95030,Santa Clara County,2025-12,4124.613395582544
95010,Santa Cruz County,2025-12,3096.8800971963524
95076,Santa Cruz County,2026-01,3022.507386576407
93906,Monterey County,2026-01,2268.8632041287656
95037,Santa Clara County,2026-01,3722.6391864805114
95060,Santa Cruz County,2026-01,3467.1122855659164
95050,Santa Clara County,2026-01,3517.4793925704403
95120,Santa Clara County,2026-01,5027.693910589946
95062,Santa Cruz County,2026-01,3453.1131693835637
93955,Monterey County,2026-01,2858.689451710154
93940,Monterey County,2026-01,2633.6631717380424
95032,Santa Clara County,2026-01,4090.328651031922
93901,Monterey County,2026-01,2243.419891250702
90291,Los Angeles County,2026-01,3827.2413407808513
95003,Santa Cruz County,2026-01,3762.39505457775
93907,Monterey County,2026-01,2748.8804544240656
93933,Monterey County,2026-01,3061.7241553647987
93950,Monterey County,2026-01,2931.9834239896563
93923,Monterey County,2026-01,4112.72707085765
95030,Santa Clara County,2026-01,4343.16177770661
95010,Santa Cruz County,2026-01,3141.1260768377538
95076,Santa Cruz County,2026-02,3083.310611165718
93906,Monterey County,2026-02,2309.848510890964
95037,Santa Clara County,2026-02,3747.272035120436
95060,Santa Cruz County,2026-02,3452.303885304446
95050,Santa Clara County,2026-02,3541.382531149768
95120,Santa Clara County,2026-02,5116.150689012795
95062,Santa Cruz County,2026-02,3467.657646568523
93955,Monterey County,2026-02,2911.993235325277
93940,Monterey County,2026-02,2616.5308132519635
95032,Santa Clara County,2026-02,4187.918534769664
93901,Monterey County,2026-02,2287.2751238364767
90291,Los Angeles County,2026-02,3826.773963338582
95003,Santa Cruz County,2026-02,3867.660187152236
93907,Monterey County,2026-02,2514.6884777013997
93933,Monterey County,2026-02,3033.4450869329894
93950,Monterey County,2026-02,3007.884154536597
93923,Monterey County,2026-02,4420.33975404197
95030,Santa Clara County,2026-02,4400.646009140083
95010,Santa Cruz County,2026-02,3185.1565640392064
95076,Santa Cruz County,2026-03,3053.6675614070173
93906,Monterey County,2026-03,2377.9667923601623
95037,Santa Clara County,2026-03,3816.4262987908014
95060,Santa Cruz County,2026-03,3463.4669615007942
95050,Santa Clara County,2026-03,3478.3981727996415
95120,Santa Clara County,2026-03,5066.063636555763
95062,Santa Cruz County,2026-03,3490.401435777135
93955,Monterey County,2026-03,2883.4403927913977
93940,Monterey County,2026-03,2619.056053254792
95032,Santa Clara County,2026-03,4254.666512335914
93901,Monterey County,2026-03,2274.391350280021
90291,Los Angeles County,2026-03,3898.876724688881
95003,Santa Cruz County,2026-03,3811.8653990880807
93907,Monterey County,2026-03,2593.6376660385554
93933,Monterey County,2026-03,3081.1692746291046
