GEOID,tract_median_hh_income,tract_median_gross_rent,tract_pct_renter,tract_pop_density_sqmi,tract_population
06085506504,104787.0,2260.0,0.8886138613861386,26386.851934865354,2136.0
06085506505,115833.0,2338.0,0.5184940554821664,16493.628301522625,4187.0
06085506601,133194.0,2132.0,0.5248990578734859,6323.043653567038,3825.0
06085506603,250001.0,3501.0,0.34101382488479265,8692.118123779086,4295.0
06085506604,191843.0,2795.0,0.1981795614398014,7225.029521348676,6855.0
06085506605,139265.0,2380.0,0.48205128205128206,11081.08620138351,4275.0
06085506606,133700.0,2875.0,0.3947939262472885,10740.21117054292,4976.0
06085506701,228173.0,3146.0,0.22097114707952145,7480.582372681726,4620.0
06085506702,122050.0,2829.0,0.46066838046272496,8810.613353751996,5755.0
06085506703,154149.0,2808.0,0.5082758620689655,7400.179101280878,3870.0
06085506801,250001.0,3317.0,0.3059299191374663,5566.025197371765,6216.0
06085506802,202796.0,2854.0,0.2715,7300.420923372821,5761.0
06085506803,194219.0,2652.0,0.44371152154793314,7978.7065619659925,7056.0
06085506804,221071.0,3501.0,0.19596354166666666,7351.30284624578,4377.0
06085506900,222166.0,3501.0,0.25530384753685725,2250.6089652905994,8160.0
06085507002,250001.0,3295.0,0.08576480990274093,630.8635741505728,3325.0
06085507003,250001.0,3392.0,0.17098445595854922,786.6599595895989,2895.0
06085507004,175347.0,3253.0,0.4083924349881797,4107.8252743346175,3844.0
06085507100,159821.0,2426.0,0.6243465272591486,4634.163755543853,2820.0
06085507203,224464.0,3330.0,0.46648793565683644,4435.558585272817,3097.0
06085507205,244521.0,3501.0,0.14244851258581237,3419.16923970512,4459.0
06085507206,250001.0,,0.02771855010660981,2260.838504264185,2826.0
06085507301,244207.0,3279.0,0.13590604026845637,1959.9852628445367,6387.0
06085507302,250001.0,3501.0,0.14914163090128754,578.9725990159242,2654.0
06085507401,244046.0,3501.0,0.08082408874801902,4653.971520240314,5800.0
06085507402,243720.0,3143.0,0.23766816143497757,4202.0094189746915,3922.0
06085507500,214375.0,3501.0,0.09154929577464789,4177.223679790892,5955.0
06085507600,250001.0,3501.0,0.15255052935514918,1147.0076638676396,6144.0
06085507701,234886.0,3501.0,0.16755117513267628,3714.7982168589842,3788.0
06085507702,250001.0,3501.0,0.15335463258785942,2174.6707430118445,6464.0
06085507704,157014.0,3501.0,0.5036437246963563,6578.34425616836,3367.0
06085507705,250001.0,3501.0,0.24316334072431633,1954.3815139216586,3953.0
06085507805,201939.0,3426.0,0.6748434237995825,6033.55373123132,4888.0
06085507806,200887.0,3378.0,0.7132701421800948,7775.913446739878,5657.0
06085507807,250001.0,3501.0,0.2755598831548199,8091.772701619495,3115.0
06085507808,250001.0,3501.0,0.2968253968253968,8706.9322241075,5720.0
06085507903,223571.0,3501.0,0.18617614269788182,8680.369091905342,5037.0
06085507904,250001.0,3501.0,0.13721804511278196,6002.991876414382,2963.0
06085507905,141429.0,2336.0,0.4681372549019608,11699.410818849658,6596.0
06085507906,250001.0,3501.0,0.243849493487699,8171.633061204024,4499.0
06085508003,198500.0,3501.0,0.3584656084656085,7256.186719274483,2236.0
06085508004,250001.0,3396.0,0.5103969754253308,10977.416448554648,6131.0
06085508005,206389.0,3501.0,0.5155642023346303,9424.2955946566,3835.0
06085508006,240833.0,3501.0,0.1900709219858156,8123.0076504537665,3817.0
06085508101,250001.0,3501.0,0.3957816377171216,6522.494936790524,6679.0
06085508102,216094.0,3478.0,0.6156688839615669,3512.6343621689193,3693.0
06085508203,250001.0,3501.0,0.3750701852891634,9128.728625359114,5511.0
06085508204,250001.0,3501.0,0.4397031539888683,12008.723488985514,4725.0
06085508205,213981.0,3177.0,0.6842105263157895,9067.240886109077,4334.0
06085508206,250001.0,3501.0,0.2633426966292135,7626.261671522064,4048.0
06085508301,250001.0,3033.0,0.20129032258064516,5854.116959708518,4461.0
06085508303,219081.0,3501.0,0.09776833156216791,5554.150100839478,2647.0
06085508305,121145.0,2500.0,0.8159609120521173,32116.457938566746,5284.0
06085508306,250001.0,3501.0,0.370242214532872,8876.238532956271,2980.0
06085508401,198816.0,3383.0,0.35852869846402585,,8061.0
06085508403,250001.0,3501.0,0.15254237288135594,,3176.0
06085508404,213393.0,3501.0,0.43947939262472885,,6312.0
06085508503,167763.0,2622.0,0.7260688611426409,,6020.0
06085508505,205625.0,3243.0,0.5308521057786484,,4833.0
06085508507,174267.0,2804.0,0.7292393579902303,,3388.0
06085508508,133065.0,2687.0,0.5182987141444114,,5873.0
06085508509,161270.0,2734.0,0.9727678571428572,,4240.0
06085508510,174167.0,2837.0,0.6339009287925697,,3606.0
06085508601,195804.0,3501.0,0.4064102564102564,,3914.0
06085508602,180959.0,3277.0,0.7790483216525267,,6074.0
06085508705,189571.0,3214.0,0.7039370078740157,,4452.0
06085508706,216210.0,3200.0,0.5668906536346976,,4295.0
06085508707,173165.0,2639.0,0.5848696757787667,,3907.0
06085508708,250001.0,3501.0,0.7077553593947037,,6682.0
06085508800,143333.0,2805.0,0.715,,3619.0
06085508900,156726.0,2458.0,0.5384134915677702,,4428.0
06085509001,162981.0,2605.0,0.4373284537968893,,3031.0
06085509002,175625.0,3200.0,0.45327754532775455,,4097.0
06085509102,229505.0,3147.0,0.7433826828174069,,4704.0
06085509106,159951.0,2831.0,0.7581863979848866,,4123.0
06085509107,143611.0,2787.0,0.9608695652173913,,5107.0
06085509108,219063.0,2690.0,0.5291599785981809,,4617.0
06085509109,250001.0,3501.0,0.5843955195056006,,7153.0
06085509110,192045.0,3501.0,0.8512931034482759,,3317.0
06085509111,135398.0,3068.0,0.7068878833584716,,4643.0
06085509201,182611.0,3005.0,0.5941812756434166,,5287.0
06085509202,228462.0,2680.0,0.4388753056234719,,4222.0
06085509302,169896.0,3348.0,0.43944353518821605,,3508.0
06085509303,175288.0,2500.0,0.6438522107813447,,3565.0
06085509304,207381.0,3252.0,0.5726643598615917,,3175.0
06085509401,149258.0,2811.0,0.8239933582399336,,4746.0
06085509403,177847.0,2845.0,0.8482276585122317,,4115.0
06085509404,203864.0,3501.0,0.6677057356608479,,6256.0
06085509500,178892.0,2798.0,0.8262230919765167,,5617.0
06085509600,188676.0,3284.0,0.7938084112149533,,3724.0
06085509700,209607.0,3463.0,0.5745454545454546,,3064.0
06085509801,167957.0,2387.0,0.47214539707625447,,5969.0
06085509802,220694.0,2765.0,0.4298480786416443,,3090.0
06085509901,250001.0,3501.0,0.16516129032258065,,2602.0
06085509902,222955.0,2602.0,0.3015267175572519,,5161.0
06085510001,250001.0,3492.0,0.0903522205206738,,5852.0
06085510002,250001.0,3501.0,0.14925373134328357,5588.404586582803,4131.0
06085510100,250001.0,3501.0,0.12248803827751197,3572.1662134897897,2792.0
06085510200,250001.0,3501.0,0.08513341804320203,,4565.0
06085510300,250001.0,3501.0,0.24055781522370714,,4649.0
06085510400,250001.0,3501.0,0.2534992223950233,,3495.0
06085510500,250001.0,3501.0,0.23186750428326672,,4911.0
06085510600,198068.0,3143.0,0.4035621198957428,,6602.0
06085510700,182266.0,2808.0,0.5743273048081164,,4740.0
06085510801,250001.0,3501.0,0.27363972530375064,,5244.0
06085510802,250001.0,3501.0,0.32653061224489793,,2014.0
06085510803,250001.0,2531.0,0.5263591433278418,,3406.0
06085510900,183536.0,3390.0,0.3548040794417606,,4431.0
06085511000,250001.0,3501.0,0.44293015332197616,,7180.0
06085511100,250001.0,3501.0,0.17808904452226113,,5379.0
06085511200,250001.0,3501.0,0.2800925925925926,,4765.0
06085511301,238750.0,3463.0,0.5065868263473053,,4163.0
06085511302,139167.0,2674.0,0.7205726405090138,,3880.0
06085511400,250001.0,3501.0,0.32947976878612717,,3608.0
06085511501,173470.0,3408.0,0.6046389035318924,,4680.0
06085511502,250001.0,,0.01282051282051282,,3022.0
06085511608,42824.0,1706.0,1.0,,3316.0
06085511609,148365.0,3501.0,0.9056490384615384,,3441.0
06085511701,250001.0,3501.0,0.08529214237743452,,4368.0
06085511702,250001.0,3501.0,0.13457556935817805,2816.3158836234925,2859.0
06085511704,250001.0,3501.0,0.0558858501783591,753.7533710142457,4480.0
06085511705,250001.0,2869.0,0.17757009345794392,,2145.0
06085511707,203068.0,3501.0,0.18135158254918735,69.8686795999036,3047.0
06085511800,196786.0,2359.0,0.19033047735618114,80.1006599276779,4289.0
06085511905,250001.0,3501.0,0.17767441860465116,6316.179994385634,3084.0
06085511907,250001.0,3501.0,0.11633466135458168,6101.625570735915,4096.0
06085511910,250001.0,3501.0,0.09567617295308188,3415.3859961338467,2992.0
06085511911,167639.0,1870.0,0.25392802838317285,326.01561007608905,4601.0
06085511912,232214.0,3501.0,0.11355735805330243,5590.176291907916,5286.0
06085511913,250001.0,3501.0,0.09636871508379888,5764.776590098081,4282.0
06085511914,250001.0,3391.0,0.08028846153846154,5864.236657322257,6287.0
06085511915,81458.0,2331.0,0.6180904522613065,9246.482803326628,3754.0
06085511916,191735.0,2247.0,0.38242894056847543,6588.726108322362,4483.0
06085511917,250001.0,3501.0,0.0347985347985348,3966.560241881472,4379.0
06085511918,250001.0,3501.0,0.045824847250509164,402.2394375598558,3243.0
06085512001,205750.0,3501.0,0.08721560130010834,788.3450357456475,6102.0
06085512005,198012.0,2283.0,0.16899441340782123,7114.211607616394,6650.0
06085512019,122813.0,3173.0,0.3862887277521424,10517.991262133222,4380.0
06085512021,148548.0,3501.0,0.15911379657603222,9383.532729219745,5782.0
06085512022,94495.0,2373.0,0.41914893617021276,15823.43930235275,6275.0
06085512023,106684.0,2594.0,0.47780126849894294,14589.314472549564,5346.0
06085512024,136168.0,2150.0,0.5245449531163817,8817.304349971319,5288.0
06085512025,220962.0,3501.0,0.13516260162601626,6354.642972727389,3062.0
06085512026,160156.0,3044.0,0.1566265060240964,4382.996305318187,3734.0
06085512027,106406.0,2885.0,0.5733678086619263,6043.176211184833,3908.0
06085512029,180725.0,3364.0,0.2206405693950178,11039.05496884101,8115.0
06085512030,181326.0,3501.0,0.14126807563959956,6298.247703566088,2898.0
06085512031,196727.0,3501.0,0.09839650145772595,7394.497404345303,4099.0
06085512032,173750.0,3501.0,0.2657393850658858,3275.192602680568,3754.0
06085512034,157569.0,3406.0,0.21664994984954863,7441.902331235936,2997.0
06085512035,198632.0,3350.0,0.23867069486404835,5123.137621243929,4519.0
06085512036,138841.0,3164.0,0.6628352490421456,14875.46820140141,4768.0
06085512037,184333.0,3463.0,0.1231578947368421,7678.86102796795,2989.0
06085512038,101308.0,2741.0,0.39677744209466265,6038.397163334746,3217.0
06085512039,134158.0,2164.0,0.2954703832752613,10637.498679824621,5717.0
06085512042,111875.0,1819.0,0.3963963963963964,11049.737163027978,2830.0
06085512043,81984.0,2114.0,0.6038072575847709,14787.913016559703,5266.0
06085512045,181528.0,3190.0,0.19530791788856305,6430.267525485186,5086.0
06085512047,180909.0,3390.0,0.1799265605875153,8324.61217304407,5315.0
06085512052,132699.0,3211.0,0.5799192152336988,7904.021175454093,4491.0
06085512053,117292.0,2633.0,0.3377967133292757,11413.617813309977,4815.0
06085512054,105292.0,2537.0,0.9841095890410959,31867.382787752806,4457.0
06085512055,124398.0,3292.0,0.5173611111111112,13748.703915741818,3595.0
06085512056,123674.0,2740.0,0.35023923444976074,10433.256549849057,3807.0
06085512057,176016.0,3327.0,0.2714148219441771,8280.707410246932,4385.0
06085512058,138750.0,3002.0,0.8111745513866232,9386.29597436367,5561.0
06085512059,176250.0,3057.0,0.29398762157382846,7682.890835493847,7000.0
06085512100,121563.0,2331.0,0.565121412803532,77.35817211384128,1710.0
06085512200,250001.0,3501.0,0.10652304009575105,50.743999081907596,5146.0
06085512305,247321.0,3184.0,0.08685626441199078,623.344925739064,4029.0
06085512307,148064.0,2085.0,0.2475500639113762,3093.0771852411294,6529.0
06085512308,248750.0,3501.0,0.12481644640234948,1584.5004484590825,8550.0
06085512309,210212.0,3367.0,0.12841854934601665,1448.5921660694548,5110.0
06085512310,100506.0,1972.0,0.5711098717233687,3413.001374098347,5234.0
06085512311,139074.0,3501.0,0.21875,1944.884650481173,4119.0
06085512312,206208.0,3244.0,0.2735923869944489,7551.3972525136915,4066.0
06085512313,107198.0,2710.0,0.5984911986588433,3949.6953813549167,4008.0
06085512314,152349.0,2223.0,0.4564727108705458,4940.665927978508,7110.0
06085512401,197540.0,1743.0,0.18716577540106952,248.01822816498486,3961.0
06085512402,148833.0,2649.0,0.2521419828641371,298.6911887889542,5696.0
06085512505,99742.0,2429.0,0.4634146341463415,7489.924222963143,7683.0
06085512509,184500.0,3435.0,0.17195496417604914,4196.33499632332,7855.0
06085512510,117083.0,2350.0,0.3404494382022472,858.1159956623923,7673.0
06085512511,124625.0,1511.0,0.41002570694087404,8927.55003786298,4774.0
06085512512,101793.0,2737.0,0.41514860977948226,9007.063014892821,3406.0
06085512513,84934.0,1587.0,0.5642361111111112,8103.771703518137,4003.0
06085512514,111250.0,2231.0,0.39684466019417475,9585.94752363492,2899.0
06085512515,176250.0,3501.0,0.12667560321715818,1211.5146352977833,4837.0
06085512516,159137.0,3501.0,0.2221458046767538,3420.3767667791726,4322.0
06085512602,140556.0,2218.0,0.32261904761904764,83.25578728923118,3124.0
06085512603,90139.0,1863.0,0.8270989193682461,6047.477361513208,4877.0
06085512604,83946.0,2315.0,0.6034934497816594,5413.0953687509345,4637.0
06085513000,53696.0,2022.0,0.9687366167023554,,12324.0
06085513500,102750.0,1708.0,0.3736654804270463,1.709258413682826,1009.0
